id,weight,SKU1,SKU2,SKU3,SKU4,SKU5,SKU6,SKU7,SKU8,SKU9,SKU10,SKU11,SKU12,SKU13,SKU14,SKU15,SKU16,SKU17,SKU18,SKU19,SKU20,SKU21,SKU22,SKU23,SKU24,SKU25,SKU26,none
3910,1.630702589,-2.441129653,-0.960820794,-0.195935918,-2.632100148,-0.606740778,-2.05987051,-0.596655977,-1.251941939,-0.418288447,-0.416343616,-1.091189741,-0.350453316,-0.176464981,-0.053430162,-1.55380759,-0.22649767,-0.62574669,0.779780544,0.076487837,-1.933207077,-0.714419426,-0.221830223,-2.356590339,-1.280060185,-0.298323623,-2.447789456,-1.865440996
3917,2.983057672,-1.853977955,-2.762272009,-4.514802104,-2.380349289,-2.933169172,0.812948867,0.751689528,-4.083526892,-6.041116935,-7.656205381,-4.98522602,-6.174539589,-2.275497574,-3.532701802,-2.242451766,-2.98534077,-2.593852538,-1.957250041,-4.601274573,-3.261791958,-3.672091404,-1.406755931,1.350570447,1.756682265,-0.077759324,1.453087488,-2.71495926
3952,2.983057672,-2.671364654,-2.239065364,-2.719815027,-3.233532262,-2.204737506,-1.594902034,-1.226132549,-4.116708512,-4.3292131,-5.410449889,-4.396764096,-4.526941997,-2.479424595,-2.58716265,-2.970865078,-2.598641515,-3.585521753,-2.237409647,-3.06900407,-3.085678603,-2.158668903,-0.323106393,0.210025646,0.226660068,0.165747027,0.815510238,-2.665023639
3953,0.298305767,-0.221399458,-0.006116674,-0.862607778,-0.144571376,-0.195809868,-1.00833448,-0.604917635,1.250938371,0.165570479,-0.655186552,0.042515679,-0.327018735,0.215753771,-1.17653779,-0.412458639,-0.110975814,-0.113469981,1.994876981,-1.129460299,-0.156097648,-0.787505213,-1.110346802,-4.598663201,-4.122663024,-4.872338317,-5.784436362,-2.236129959
3992,0.759190273,-0.693968072,0.644484937,-0.053119954,-0.815478588,0.117942155,-0.324838327,1.469510769,-0.994654912,-0.802344048,-1.45030508,-2.107006347,-1.449476781,0.567316346,-0.110594673,-0.859526448,0.264362879,-0.049038362,0.798112646,-0.553902503,-2.698147284,-2.303670407,-1.375931198,-2.503772121,-1.185474878,-1.436411555,-2.928520414,-1.767070759
3995,1.142029944,0.415356157,1.780985769,0.701778269,1.230585735,2.070817794,-0.469758858,0.299746154,-2.917311268,-2.505263179,-3.724079876,-3.496830166,-3.141767324,-2.927310606,-3.804664894,1.071151918,1.802406389,-1.875164513,-0.842324674,1.00779157,-0.639399793,-4.623050706,-1.400759891,-4.522050891,-3.498333671,-4.497939838,-5.593466636,-0.085352507
4005,0.299218381,2.630053617,3.003115847,1.251299565,3.340220229,3.226982467,0.351483149,0.148567443,-2.263306159,-2.612546358,-4.098222695,-3.447899589,-3.633365257,-3.087866349,-4.090162892,1.350594203,1.483648896,-2.891180308,-1.459050933,0.705092631,0.548313377,-3.816768556,-0.42103723,-3.803786115,-3.439548909,-5.058853576,-5.162267207,-1.172782975
4042,1.206017027,-1.834263442,-1.559253351,-2.277159808,-2.556133108,-2.099936829,-1.293922684,-0.755625936,-1.058125225,-1.888207302,-2.896391864,-2.243695777,-2.449135743,0.10371437,-0.491957583,-2.607611729,-2.205981382,-1.972523531,0.20503651,-3.166080213,-2.108720775,-0.148266743,0.113689295,-2.302558487,-1.635819891,-1.731711197,-2.249014045,-2.545760427
4059,2.983057672,-4.567388113,-4.710899079,-5.090005602,-5.464308021,-4.918827726,-2.252923753,-1.656014501,-1.913424727,-3.258791661,-4.1163259,-2.492887707,-3.177993618,-0.414316379,-1.591546725,-4.195869526,-4.148599264,-1.958179261,0.477420681,-5.294378836,-3.67704802,-0.606361025,-1.212506258,-1.308740478,-1.139446417,-1.131812851,-0.463545637,-3.437629226
4065,2.838494653,-1.250615722,-0.239421785,-0.048703259,-1.500216169,-0.114309577,-1.477451423,-0.738816049,-1.197801698,-0.906971713,-1.255206172,-1.415668864,-1.074250302,-0.612606235,-0.690704373,-1.249688331,-0.339855571,-1.23281168,0.106844362,-0.148522835,-1.219573862,-0.730883133,0.024534956,-2.218424383,-1.498470571,-1.09652953,-2.250913069,-2.150620435
4087,0.30005194,2.536076687,3.191561562,1.487128926,3.499975167,3.458408576,0.385096294,0.295649054,-2.534374082,-2.77522437,-4.321924129,-3.680589751,-3.82545653,-3.280772305,-4.287639745,1.511717849,1.707063708,-2.943432663,-1.41503074,0.9625178,0.766573227,-3.979603764,-0.211178509,-3.916978856,-3.479512822,-4.99475842,-5.346637925,-1.097462892
4106,0.298305767,-0.868571564,0.316342902,0.291238153,-1.083914837,0.217016767,-2.218121552,-1.510461833,0.246423763,0.411241658,-0.198658376,-0.600948905,-0.218021338,-0.308967276,-0.683038772,-1.108496506,0.09506734,-1.307445436,1.180729943,-0.233967468,-0.225173088,0.081373148,0.377015282,-4.603805296,-4.022261193,-3.542023725,-5.130180026,-2.129137167
4121,0.298305767,-2.905782943,-2.741565739,-3.009810328,-3.543742721,-3.080154437,-1.971058988,-0.749820539,0.580655338,-0.183142394,-0.573018107,-0.29101523,-0.381770082,1.933239157,1.167700856,-2.880301042,-2.405631149,-0.052011728,1.4465511,-3.391904082,-3.727436884,-0.035495379,-1.848048337,-2.232527656,-1.434414804,-1.486213803,-2.705098208,-2.230962991
4131,0.656202162,-0.310915882,1.698912358,1.383659627,0.005973669,1.623245629,-0.616542089,0.747960593,-0.98923438,-0.630232173,-1.096708987,-1.843563227,-1.07081579,-0.760343253,-1.439054116,0.280370052,1.896236674,0.227745213,1.853775588,1.334084354,-0.474893206,-2.464843476,-0.723925175,-4.430497396,-3.266224679,-3.192936575,-5.019820535,-1.902718223
4135,0.298305767,-3.243273618,-4.044606761,-4.682707881,-4.138196325,-4.361570732,-1.474305904,-1.444067823,-1.237928965,-3.342916775,-4.385194127,-2.039709562,-3.391972898,-0.608423605,-2.346474858,-3.392818296,-3.913264312,-2.385813247,0.416251078,-4.99146179,-1.777976425,0.14900642,0.049757641,-1.991702056,-1.72064068,-2.443886969,-2.117177535,-3.032669175
4136,2.17382207,-6.044612886,-8.08725796,-9.104264007,-7.529093134,-8.472382664,-4.248286897,-5.203281142,-2.348983961,-4.70864469,-6.079170572,-2.807079339,-4.793575267,-1.493957486,-2.891706195,-6.941861338,-8.321897949,-5.570758419,-2.629425093,-9.78532488,-5.062508073,0.599342943,-1.854963544,-0.215472053,-1.964126027,-2.92709499,0.121707795,-3.587646636
4143,0.298305767,0.504699339,-0.2388005,-2.97820476,0.292303809,-0.929337324,3.105014104,3.270388485,-3.176542335,-6.057674263,-8.172578383,-5.280634997,-6.593540026,-1.986201844,-4.425832738,-0.078782096,-0.876396183,-0.93509703,-0.15751458,-3.27748124,-1.121090805,-4.874164355,-1.099301237,-0.913149582,0.431901238,-2.466852292,-1.807459429,-2.481228658
4147,0.855544317,0.066779747,0.553134123,-0.345590905,-0.002467845,0.452685489,0.338889333,0.659791374,-2.356447946,-3.433832056,-4.54052142,-3.410025589,-3.800490168,-2.301758081,-3.606609641,0.067006031,0.226708297,-1.773259335,0.07625585,-0.353718467,0.917214771,-2.295838512,0.910987913,-2.872190365,-2.006071148,-2.803886856,-3.467602969,-2.227562651
4153,0.298305767,-0.319693155,-0.159807411,-0.799364373,-0.531487999,-0.136351858,-0.706227115,-0.475700956,-0.063594615,-0.918960902,-1.658082461,-0.988983809,-1.283571746,-0.31187684,-1.447193724,-0.53276324,-0.38564864,-0.75991894,0.941509528,-0.972356948,0.102756273,-0.808344339,-0.135788952,-3.186334801,-2.674005642,-3.184437648,-3.93150455,-2.2706799
4159,0.298305767,-3.852414422,-4.379821619,-4.538958545,-4.904227995,-4.452108422,-3.637719013,-4.432937234,-1.491107915,-2.449108693,-3.473302008,-1.744694386,-2.65052484,-1.671998541,-2.250331023,-4.471982786,-4.761676999,-4.617497227,-1.387671357,-5.105104047,-1.299015257,1.848561872,0.887154149,-2.434153445,-2.84826543,-2.914192172,-2.534669421,-2.746135935
4168,0.298305767,-1.827312518,-2.901802584,-3.625433438,-2.381391749,-3.013826549,-1.336042921,-1.54444519,1.339993224,-0.347942607,-0.905913949,0.738957023,-0.466259096,1.031797286,-0.469233281,-2.217855069,-2.776084523,-0.62779788,0.772756367,-3.762155741,-1.82664244,0.357607683,-1.668388254,-2.312766443,-2.236441411,-3.255197626,-3.490045488,-2.430575291
4172,0.298305767,-3.430062706,-3.536012177,-3.202406813,-4.186926437,-3.530365258,-3.897890145,-3.407659146,1.156397873,0.692025126,0.346576437,0.963665768,0.627778638,1.028846236,0.420487783,-3.505192578,-3.264298092,-1.737937581,0.9737701,-3.583339216,-2.181327841,2.13950265,-0.65081617,-3.57311924,-3.454468676,-2.954650515,-4.369467265,-2.347594515
4174,0.298305767,-4.671204058,-2.981549246,-1.107963088,-4.518471493,-2.087862074,-6.597880511,-5.011695461,0.304735164,2.603339818,3.168355328,1.499989064,2.794601898,-0.230778783,0.492116646,-3.024702025,-1.69282585,-2.217566867,0.239063846,-0.641795119,-3.83678359,0.253184607,-2.56360475,-6.663309285,-6.3091513,-4.703204684,-7.946372085,0.328431816
4180,2.983057672,-3.605859684,-6.396772525,-9.447665884,-4.875354546,-7.086840582,-0.017380365,-1.57878503,-5.974696083,-10.29034136,-12.93154798,-7.793512857,-10.60279675,-4.81478302,-7.169864462,-5.016489677,-7.270287609,-6.245782628,-4.398788558,-10.13254721,-4.592950805,-4.411400085,-1.993529487,1.926673991,0.419043798,-3.03000211,2.538712916,-4.045344196
4185,0.298305767,-3.257002296,-2.089522568,-0.877543031,-3.413010213,-1.636859026,-5.206815698,-4.02752704,1.489722581,3.141770012,3.287679095,2.053069304,2.679417718,1.029851588,1.36898686,-2.60161645,-1.478510566,-1.384165174,0.937878337,-0.947494712,-2.926827977,1.421935722,-1.654013926,-5.275609581,-5.112828075,-3.813000112,-6.638436651,-1.107619828
4190,2.259531485,-0.000284109,2.488300862,2.469077195,0.780356098,3.077050071,-0.990719144,0.419048646,-3.10928148,-1.644049095,-2.297311386,-3.255425133,-2.217789773,-2.823897081,-3.005028179,1.021465192,2.75830666,-1.622746023,-0.122637016,3.03200872,-0.247252577,-3.91128056,-0.399485933,-4.614572643,-3.411904438,-3.155962348,-5.405688147,-0.72359593
4194,0.298305767,-1.391595941,-0.129766557,-0.228482,-1.816076096,-0.380217499,-3.510954948,-3.34659945,-0.475476729,0.195185321,-0.452111848,-0.967095737,-0.590012093,-1.051189789,-0.858494296,-2.268019253,-1.115322756,-3.359167551,-0.379501722,-1.153431284,-0.664195519,1.362227034,0.864322961,-4.371302038,-4.323274243,-3.574186962,-4.637948038,-2.291156433
4197,2.983057672,-3.214422923,-5.809695985,-7.845551721,-4.786380559,-6.341411347,-0.669520457,-3.119907874,-4.595839559,-8.5128929,-10.87419625,-6.304313523,-8.925052977,-4.512572989,-6.67799705,-4.869623687,-6.818269218,-6.98915011,-3.783177402,-8.564835136,-1.742161544,-0.954153476,1.394944379,-0.197411503,-0.871140747,-3.850767835,-0.685919239,-3.107628711
4201,1.390768517,-1.781815648,-0.966355667,-1.017482039,-1.995376672,-0.900643296,-1.144961431,-0.111346815,-1.024373423,-0.842779245,-1.201037059,-1.272298186,-1.007464679,0.226496206,-0.021478045,-1.379543974,-0.735012251,-0.421407531,0.446911147,-0.932087065,-2.599079197,-1.283949191,-1.195811095,-1.135439158,-0.281050993,-0.141594523,-1.158088256,-2.207869599
4203,1.397096156,1.108202527,1.471858281,0.054349033,1.45184383,1.428769745,1.110742094,0.985885347,-2.36504749,-3.384114018,-4.718823971,-3.349525759,-3.839251138,-2.728865613,-4.147066005,1.321918091,1.06146623,-1.501722854,-0.288369819,0.207569479,1.166850523,-3.479335186,0.005953512,-2.855206511,-2.104706861,-3.559371549,-3.949633906,-1.782151964
4212,1.138294068,-1.320792863,-1.857114753,-2.919773732,-2.090396832,-2.44121111,-0.528961789,0.023611931,-0.329519248,-2.195733229,-3.219518883,-1.796215549,-2.645169659,0.483251394,-1.024168013,-2.185619176,-2.349101824,-1.374834336,0.619725311,-3.644963027,-1.791393938,-0.46377477,-0.300923934,-2.079647183,-1.329777373,-2.212146673,-2.362035934,-2.621334862
4218,0.759553628,-0.158263968,0.827523086,0.49446081,0.214788262,1.248098973,-2.448248826,-2.110660351,0.470005218,1.155985291,0.552061114,0.55779872,0.558478045,-0.796395366,-1.109116132,-0.211464228,0.546530205,-1.491141209,0.216198186,0.415718144,-0.54680569,-0.813135077,-1.159392264,-4.852442184,-4.768785371,-4.794002718,-6.191903041,-1.315358269
4219,0.298305767,-3.073737236,-2.239621515,-1.849250556,-3.522437575,-2.439324883,-2.906435035,-1.202723101,0.943842596,1.143063207,1.027326746,0.391210331,0.725451062,2.159748352,1.565862351,-2.633811591,-1.687394892,0.018656509,2.10086913,-2.118025312,-3.700288088,0.183919924,-1.845149072,-3.518417643,-2.595783223,-2.020884705,-4.149309679,-1.876648959
4230,2.983057672,-4.966905854,-5.54449801,-6.572559035,-5.962773445,-5.944815575,-2.809301424,-2.270429883,-3.399413103,-4.685043343,-5.94053998,-4.036757533,-4.877532862,-1.23620031,-1.957051442,-5.344675976,-5.645103879,-3.713748984,-1.98690337,-7.200074126,-5.901153725,-1.983515056,-2.525744902,0.318103531,-0.53384169,-0.89359196,1.537715831,-3.419539194
4238,0.298305767,-4.187956795,-2.715189285,-1.359158352,-4.121417362,-2.001477827,-4.683725448,-3.408985662,-2.064843317,-0.768426302,-0.771976507,-1.391123893,-0.605642383,-1.979468906,-1.815439368,-2.730886127,-1.664089188,-2.797770199,-0.595021592,-0.644269466,-2.46909769,-1.312902472,-1.194937559,-5.748807516,-4.860260492,-3.863059014,-5.982558822,0.694452569
4241,1.326401464,-1.977621019,-0.467989105,0.425794263,-1.691587139,0.129796622,-2.549539037,-1.701830481,-3.455822868,-2.488675962,-2.949756893,-3.247778811,-2.66980384,-3.504336794,-3.580832018,-1.060097468,-0.09556045,-3.106161001,-1.351111659,0.906250706,-0.39451691,-2.78368172,-0.237763418,-5.001712792,-4.026367975,-3.64576467,-5.260247637,0.367087634
4253,2.983057672,-5.378175556,-4.503008913,-4.767493542,-5.950788112,-4.296084767,-3.228823145,-2.218595031,-5.489262699,-4.993767219,-6.040946189,-5.135481835,-4.936928093,-2.941963827,-2.520975763,-4.818810426,-4.120069803,-3.897746514,-2.963857135,-4.731219807,-5.835345441,-3.220994448,-2.308132633,0.71423132,0.073036403,1.081354018,2.409410815,-2.851048786
4279,0.298305767,0.162190462,2.43968146,2.542988512,0.533266217,2.546357339,-0.589432637,0.707490134,-2.977129637,-1.860618662,-2.40956926,-3.474262937,-2.45062877,-2.325092575,-2.347739975,0.51897343,2.056017408,-1.629919823,-0.178620139,2.412593051,-0.406382148,-3.182390029,0.233630551,-3.567553214,-2.338691206,-2.023244264,-4.021884118,-1.318713847
4314,0.298305767,-0.781441408,0.223772358,0.25699665,-0.873454367,0.24560572,-1.679712961,-0.717789354,0.149696579,0.52404979,0.253586534,-0.399815509,0.090893922,0.245990043,-0.065083191,-0.663340251,0.249293899,-0.375717718,1.028383876,0.055361558,-1.414992333,-0.803572742,-0.955581419,-3.611564088,-2.873335056,-2.687348838,-4.31921606,-1.723077942
4323,2.983057672,2.158582607,1.213515498,-1.355574475,2.254549688,0.858273719,2.671234046,2.184449073,-2.88775472,-5.308340957,-7.199520174,-4.750692328,-6.062728109,-2.744225117,-4.917964863,0.988278107,-0.030708049,-2.097958694,-1.127453477,-1.75599685,0.200212181,-4.590365571,-0.587984468,-1.413850238,-0.602343617,-3.608865796,-2.630547544,-2.113878597
4325,1.140168888,1.034432423,2.147790705,1.413951155,1.451078222,2.348896284,0.333880281,0.97826203,-2.59688408,-2.461131049,-3.425869405,-3.364948008,-3.041075892,-2.422624209,-3.086008935,0.949898978,1.630765573,-1.524385453,-0.474246008,1.383699295,0.166672448,-3.527205367,-0.229341856,-3.037106822,-2.144087498,-2.795838291,-3.877212921,-1.38560099
4328,1.365510024,-0.788080114,0.52945013,0.569255865,-0.594564178,0.775330776,-1.354048149,-0.26163538,-0.696906395,-0.08766812,-0.378135945,-1.015746214,-0.309266044,-0.318243727,-0.526657451,-0.200398841,0.803556468,-0.459521946,0.750027112,0.634119563,-1.34139824,-1.517235866,-0.949706214,-3.290047405,-2.454115523,-2.285785081,-3.937083662,-1.555109762
4334,2.053336965,0.290413133,1.7874388,1.721845286,0.953018398,2.4272392,-1.141284993,-0.361900512,-1.391321137,-0.619684562,-1.239609913,-1.757486853,-1.143194572,-1.850978176,-2.208562704,0.879514915,1.84028127,-1.37723904,0.016455683,1.825646316,-0.18885682,-2.644944543,-0.647535927,-4.397793467,-3.695048385,-3.802895877,-5.428447477,-1.005856279
4403,0.298305767,-1.368590078,0.392035858,1.232760679,-1.208802353,0.865412117,-3.394333638,-2.301264666,-0.030333167,1.486781166,1.452479107,0.244838885,1.226474176,-0.566421894,-0.259029772,-0.894397218,0.521439774,-1.466464536,0.724631025,1.165298251,-1.005807112,-0.069594579,-0.480137884,-5.007202106,-4.532773404,-3.442399096,-5.816555187,-1.29002412
4406,2.983057672,-1.991386349,-3.605321635,-5.496195038,-2.665782502,-3.984176624,1.005501809,0.804424671,-2.834555508,-5.843371135,-7.416041794,-4.110184138,-5.917315363,-1.526458153,-3.538209929,-2.354969751,-3.625472886,-2.067838659,-0.887289258,-5.604105227,-2.952445141,-2.972095408,-1.475334439,0.674163576,1.348897098,-1.305828046,0.424359447,-2.871336123
4414,0.298305767,-1.254008163,-0.156377352,-0.077956188,-1.140789552,0.067933324,-1.469281353,-0.45406742,0.144096103,0.352426221,-0.016751752,-0.212838624,0.180221187,-0.042468041,-0.654937569,-0.534535485,0.402631993,0.18592508,1.564620868,0.144022321,-0.626043663,-1.004737584,-0.987378866,-3.933083575,-3.107935733,-2.996494191,-4.759216122,-1.807797144
4420,0.298305767,-3.94029381,-3.011793066,-1.905595925,-4.042430419,-2.413969317,-5.245896022,-4.595674984,-1.914412934,-0.858876923,-1.019757492,-1.444488674,-1.012587082,-2.303524372,-2.062948888,-3.276444596,-2.539854001,-4.104663177,-1.758843578,-1.499680302,-2.544285543,-0.776305485,-1.200290673,-5.854007921,-5.331459545,-4.697251936,-6.198622941,0.858735645
4421,1.096125279,2.562518947,1.287837035,-1.303832878,2.335106012,0.728231562,1.191883591,0.649674644,-1.707108532,-3.924473185,-5.949556471,-3.638625977,-5.055183339,-2.150840924,-4.116206394,0.431629578,-0.60172994,-3.009059844,-1.187017518,-2.219593729,0.306922571,-2.990235011,-0.027539718,-2.404648726,-1.964339377,-4.548792726,-3.467502433,-2.007900648
4422,0.298305767,-1.168448723,0.439822781,0.604601231,-0.826022069,0.874384079,-2.005274691,-0.7834377,-2.142612265,-1.228862222,-1.72458955,-2.311020551,-1.559716433,-1.994904038,-2.329360448,-0.470412286,0.792196965,-1.57528896,0.022274094,1.16138145,-1.250912529,-3.020273901,-1.259533338,-4.98933121,-3.884691428,-3.798428995,-5.580657625,0.07535292
4434,0.298305767,-2.542342559,-1.904378268,-1.477137703,-2.792569135,-1.739072154,-3.697354431,-2.829692413,2.221940212,2.151693254,2.085593155,1.956713672,1.980246969,1.022664716,0.366794629,-1.994067187,-1.276841615,-0.271553512,2.36741458,-1.470852603,-1.346103841,1.076650748,-1.425911878,-5.497974714,-5.234161582,-4.695476898,-6.92613414,-1.961033514
4443,0.298305767,-1.486917324,-3.414251851,-4.769342147,-2.247166031,-4.050374686,-2.452823028,-2.667018776,3.531338734,0.787053994,-0.135039849,1.840803565,0.152043819,2.379689159,0.126182897,-2.779782277,-3.935898384,-1.157363949,1.38862698,-5.639390015,-2.336850297,1.309583471,-2.212470363,-3.897233863,-4.110382413,-5.678457787,-5.845447112,-2.319173058
4446,0.601977377,-2.277229552,0.092320225,1.619872819,-2.018498362,0.698168743,-3.604201063,-1.904200056,-0.683725598,1.210854602,1.4363892,-0.180557706,1.060463435,-0.802522834,-0.357721261,-0.934159437,0.863501155,-1.120523984,1.258963436,1.929319174,-1.245850786,-0.567409568,-0.471852707,-5.309507238,-4.416336105,-2.879121284,-5.802842043,-1.185832325
4454,0.298305767,-2.772891529,-0.609610125,0.627371133,-2.353340922,0.149137805,-3.287586207,-1.629750446,-2.87941215,-1.314800163,-1.472659237,-2.457666747,-1.416466425,-2.57285473,-2.462678852,-1.206075333,0.308933262,-2.126179238,-0.168001034,1.439137144,-1.526616087,-2.793684922,-1.060385204,-5.673194868,-4.372959974,-3.509971418,-5.86291333,0.516855211
4462,1.746949884,-0.355302839,0.517925225,0.205748799,-0.263893747,0.573660003,-1.110891592,-0.34584422,-0.168416567,-0.032405858,-0.421760121,-0.740969093,-0.412161576,-0.069259225,-0.492141514,-0.394331095,0.341407286,-0.525092585,0.653416858,0.016078988,-1.16375102,-1.135563116,-0.890872704,-3.116166547,-2.468320726,-2.578818321,-3.854238915,-1.778860078
4480,0.298305767,-1.585888242,0.423765065,1.407219372,-1.352941975,1.106203121,-2.54180221,-1.786177657,-3.499656129,-2.175705128,-2.61450729,-3.182607591,-2.379416897,-3.783424571,-3.561299861,-0.714730482,0.646231311,-3.262589706,-1.015883624,2.048621222,0.67962665,-2.028286511,1.022277326,-4.845513704,-4.016456303,-3.139346222,-5.161353318,-0.544625492
4481,0.298305767,-2.48803474,-4.728296715,-6.239650654,-3.675519173,-5.576589952,-1.697487117,-2.073217224,1.187217304,-1.97939508,-3.180685623,-0.473490838,-2.489691205,1.751831438,-0.693823959,-3.940243709,-5.387010634,-2.407276008,0.337302856,-7.289419323,-3.132498514,1.118719007,-1.301775016,-1.965566131,-1.913436536,-3.684287595,-2.759000245,-2.829543375
4484,0.298305767,-1.212072398,-0.667542534,-1.075482486,-1.678222421,-0.958773347,-1.787134727,-1.251238972,-0.792704258,-1.194605169,-1.93394699,-1.699607099,-1.693266179,-0.518319483,-1.16010514,-1.816978799,-1.246744626,-2.00341007,0.1984011,-1.572384075,-0.990095885,-0.376530211,0.282572129,-3.321192896,-2.581221065,-2.644852739,-3.614112834,-1.534977522
4488,0.368488924,2.752339704,4.007773795,1.688231134,3.51586104,3.312513739,0.698214352,0.879522041,-2.302599879,-2.690926253,-4.333007577,-4.044775826,-3.926611764,-2.752189335,-3.840675192,1.376261611,1.976973556,-2.485843761,-0.889748465,0.79627761,0.478828232,-4.061869156,-0.26918098,-4.062451914,-3.454426255,-4.99191264,-5.325259015,-1.479613929
4491,0.298305767,0.803656059,1.931177774,1.397862362,1.306680447,2.552288418,-1.116963715,-1.280752438,-1.790417979,-1.893081514,-2.954559664,-2.177968926,-2.302399144,-3.763464885,-4.640787311,0.876862926,1.440620382,-2.682423174,-0.181956551,1.667421108,3.30520632,-2.021415203,1.071786522,-5.580518748,-5.305737259,-5.630648139,-6.93346026,-1.50530012
4494,1.564945359,2.046633802,0.492997778,-2.919700465,2.029931164,-0.232910157,3.411272304,2.772548441,-3.272999466,-6.716781827,-9.229815384,-5.603002644,-7.520598967,-2.896087466,-5.754540133,0.57597782,-0.945085615,-2.326723845,-1.140132169,-3.49240702,-0.033514323,-5.013202819,-0.641034628,-1.125570974,-0.187706149,-3.929793214,-2.30474804,-2.393978837
4535,0.298305767,-3.391853545,-1.830660792,-0.305926493,-3.189697667,-0.930781178,-5.238285627,-3.968933451,0.622842847,2.604089762,2.793177896,1.861943615,2.761543446,-0.209846758,0.238633155,-1.880220868,-0.717743875,-1.506782201,0.788794126,0.27987197,-2.230407271,0.494499653,-1.677736595,-5.778832853,-5.534580206,-4.09381023,-7.111213712,-0.760928559
4544,0.359799525,-0.6455408,-0.323351779,-1.327214683,-0.731994452,-0.657774757,-1.016894303,-0.982636721,0.33949632,-1.400784128,-2.56809649,-0.85641613,-1.771635011,-1.348811556,-3.302186749,-0.521023857,-0.518155191,-0.94513806,2.333375465,-1.412153559,2.302987772,-0.535833368,0.35088219,-5.628026387,-5.288254122,-5.864512188,-6.574156411,-2.842162348
4574,2.983057672,-1.904795524,-0.278929503,-0.393440483,-1.568446087,0.053775788,-0.690760341,0.830533299,-4.527216449,-3.588774925,-4.343534245,-4.443082022,-3.793426743,-2.647065793,-2.797255906,-0.753087175,0.271083273,-1.8235266,-1.436665841,0.502860008,-2.805362795,-4.650278883,-1.501614291,-2.029819484,-0.393200301,-0.730617817,-2.352969616,0.067848012
4575,0.298305767,0.096381199,2.378966213,2.595773124,0.621442289,2.657224734,-1.056763639,0.237983403,-2.769675701,-1.447311227,-1.961451775,-3.020365725,-2.002524734,-2.519562367,-2.551714148,0.813327438,2.328248432,-1.690205605,-0.144354067,2.79970118,-0.249427118,-3.231209637,-0.069239753,-4.17077487,-3.075631509,-2.726185028,-4.857131004,-1.027327611
4598,2.983057672,-2.872524563,-0.991606921,0.302817952,-2.975592407,-0.532013135,-2.575244232,-0.806654721,-2.202778659,-0.496511957,-0.320099629,-1.645106277,-0.54458387,-0.407121883,0.462980587,-1.88945764,-0.404469422,-1.337678284,-0.10581269,0.470331476,-3.340342526,-1.183076336,-0.748706912,-1.607136483,-0.582720542,0.85564753,-1.493693602,-1.541657762
4612,1.944466112,1.14764773,1.643755118,-0.013940805,1.014515904,0.849786134,-0.255086446,-0.257239789,-1.139079724,-2.414595868,-3.822246441,-2.9282426,-3.387170076,-1.753137421,-3.134644631,-0.272766479,0.027631596,-2.412064562,0.340757074,-0.965456378,1.005688239,-1.536336037,0.93589388,-4.174332062,-3.640018756,-4.552596224,-4.78267109,-2.535078966
4633,0.298305767,-4.134459421,-3.809552153,-2.993190748,-4.351033446,-3.248121635,-4.249980235,-3.190584249,0.233006662,1.028842486,1.126486748,1.21025185,1.128676695,0.784614604,0.766529818,-3.154082326,-2.724742941,-1.230852114,-0.024456399,-2.516036976,-4.317983867,-0.106069303,-2.93588268,-3.364398337,-2.93676338,-2.49633853,-4.412055964,-0.443152593
4639,2.983057672,-1.156097408,-0.805323811,-1.717082922,-1.267112339,-0.624363936,-0.553112275,-0.280714214,-3.197296034,-3.497293916,-4.397141591,-3.552555108,-3.763004538,-2.027912388,-2.503503329,-1.400793743,-1.100337889,-2.332846083,-1.362680194,-1.851201284,-2.365255806,-2.838118718,-1.159627162,0.183470426,-0.100754269,-0.601922429,0.599594268,-3.037130398
4641,0.556887376,-1.3551113,0.357171118,1.017698483,-0.839193819,0.960193266,-2.587786176,-1.318379519,-3.349508494,-1.833458433,-2.307332635,-3.141566298,-2.26642865,-3.102457224,-3.002781861,-0.359422042,0.700665027,-2.84960623,-1.479428602,1.444540872,-1.778130908,-3.747926239,-1.366258526,-5.10008434,-3.988102281,-3.795030452,-5.510376894,0.846346732
4653,2.282142621,1.752561489,0.589553185,-1.662120401,1.449294579,-0.024751461,0.498857039,-0.6242532,-2.779717284,-5.306808937,-7.370922956,-4.623478471,-6.367151957,-3.796128654,-5.763815078,0.05571373,-1.366775621,-4.801561194,-1.889984343,-2.524368394,1.378105044,-2.399140389,1.526284452,-2.967128102,-2.768179915,-5.244861683,-3.853412376,-2.277253257
4666,0.298305767,-0.925976506,0.202222397,0.377628909,-0.827733183,0.306113595,-2.825715425,-2.060132317,1.285252369,1.733051214,1.385703075,0.848359741,1.182019451,0.123106854,-0.236305223,-0.834615745,0.210288223,-0.750613418,1.474159476,0.123031813,-0.702305964,-0.009773259,-0.961584109,-5.42942627,-5.068199816,-4.691345893,-6.710362667,-1.567270869
4680,0.298305767,-0.747303362,0.02581371,-0.245299839,-0.615245862,0.327037901,-1.164555736,-0.502000195,0.323307062,0.351168835,-0.127488696,-0.176225822,0.181433504,0.13271411,-0.652205942,-0.305475871,0.33950659,-0.081289001,1.270723376,-0.152941,-1.043397678,-1.190305431,-1.312414917,-3.656978567,-3.002536297,-3.279787892,-4.583237979,-1.775770186
